pim,team,assists,plus_minus,points,league,games_played,year,age,goals
63,Peterborough Lumber Petes,64,0,118,ON-Jr.B,43,1978-79,17,54
2,Peterborough Petes,5,0,9,OMJHL,8,1978-79,17,4
54,Peterborough Petes,37,0,58,OMJHL,66,1979-80,18,21
43,Peterborough Petes,37,0,63,OMJHL,44,1980-81,19,26
6,Wexford Raiders,2,0,3,ON-Jr.A,3,1980-81,19,1
26,Peterborough Petes,37,0,69,OHL,39,1981-82,20,32
0,Rochester Americans,2,0,2,AHL,1,1981-82,20,0
16,Wichita Wind,43,0,83,CHL,75,1982-83,21,40
40,Maine Mariners,49,0,86,AHL,74,1983-84,22,37
24,Maine Mariners,51,0,81,AHL,72,1984-85,23,30
25,Maine Mariners,58,0,87,AHL,80,1985-86,24,29
50,Maine Mariners,44,0,74,AHL,77,1986-87,25,30
18,Innsbrucker EV,22,0,32,Austria,33,1987-88,26,10
14,Utica Devils,21,0,42,AHL,28,1987-88,26,21
40,Cape Breton Oilers,33,0,49,AHL,70,1988-89,27,16
50,Phoenix Roadrunners,40,0,79,IHL,76,1989-90,28,39
34,San Diego Gulls,54,0,78,IHL,73,1990-91,29,24
58,San Diego Gulls,45,0,63,IHL,71,1991-92,30,18
28,San Diego Gulls,31,0,58,IHL,80,1992-93,31,27
45,San Diego Gulls,20,0,30,IHL,52,1993-94,32,10
