year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1928-29,20,4,0,0,0,PCHL,32,2 Teams,4
1928-29,20,1,0,0,0,PCHL,6,Portland Buckaroos,1
1928-29,20,3,0,0,0,PCHL,26,Victoria Cubs,3
1929-30,21,5,35,5,0,PCHL,36,Victoria Cubs,10
1930-31,22,9,35,11,0,Can-Am,39,Boston Cubs,20
1931-32,23,11,29,11,0,Can-Am,29,Boston Cubs,22
1932-33,24,21,38,27,0,Can-Am,44,Philadelphia Arrows,48
1933-34,25,7,10,12,0,IHL,25,Windsor Bulldogs,19
1933-34,25,1,2,3,0,Can-Am,8,Quebec Castors,4
1934-35,26,25,28,33,0,Can-Am,48,Quebec Castors,58
1936-37,28,1,5,3,0,IAHL,8,New Haven Eagles,4
1938-39,30,7,26,28,0,IAHL,54,Cleveland Barons,35
1939-40,31,7,7,15,0,IAHL,48,Cleveland Barons,22
1940-41,32,3,9,6,0,AHL,20,Buffalo Bisons,9
1940-41,32,12,4,14,0,AHA,29,Minneapolis Millers,26
1941-42,33,16,29,41,0,AHA,46,Dallas Texans,57
