year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,16,35,113,40,0,AJHL,58,St. Albert Saints,75
1984-85,17,36,200,74,0,AJHL,48,St. Albert Saints,110
1985-86,18,16,43,26,0,CCHA,41,Bowling Green University,42
1986-87,19,23,52,27,0,CCHA,45,Bowling Green University,50
1987-88,20,30,84,44,0,CCHA,45,Bowling Green University,74
1988-89,21,32,98,42,0,CCHA,47,Bowling Green University,74
1989-90,22,4,22,6,0,Finland-2,16,Karpat Oulu,10
1989-90,22,5,7,9,0,ECHL,8,Johnstown Chiefs,14
1989-90,22,22,30,32,0,AHL,49,Springfield Indians,54
1990-91,23,32,67,43,0,AHL,48,Capital District Islanders,75
1991-92,24,36,84,57,0,AHL,70,Capital District Islanders,93
1992-93,25,21,66,19,0,Sweden,39,Leksands IF,40
1992-93,25,2,4,2,0,Nat-Tm,9,Canada,4
1993-94,26,21,44,18,0,Sweden,39,Leksands IF,39
1993-94,26,1,112,1,0,Nat-Tm,13,Canada,2
1993-94,26,1,10,2,0,Olympics,8,Canada,3
1994-95,27,2,8,7,0,Germany,10,Krefelder EV,9
1995-96,28,10,22,12,0,Sweden,22,Brynas IF Gavle,22
1995-96,28,0,6,0,0,Nat-Tm,7,Canada,0
1996-97,29,36,53,40,0,Swiss-2,42,SC Langnau,76
1997-98,30,30,56,40,0,Swiss-2,40,SC Langnau,70
1998-99,31,13,26,24,0,Swiss,29,SC Langnau,37
1999-00,32,16,52,13,0,Sweden,36,Leksands IF,29
1999-00,32,1,0,3,0,Nat-Tm,4,Canada,4
2000-01,33,5,10,3,0,Sweden,11,Leksands IF,8
2000-01,33,7,12,8,0,Swiss,17,HC Fribourg-Gotteron,15
2001-02,34,22,102,24,0,Sweden-2,36,IF Bjorkloven Umea,46
2002-03,35,18,0,32,0,Japan,32,Oji Seishi Tokyo,50
2003-04,36,6,32,11,0,AsianHL,14,Oji Seishi Tokyo,17
