year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,16,1,244,2,0,CSJHL,45,St. Louis Jr. Blues,3
2001-02,17,5,268,17,-7,OHL,64,Windsor Spitfires,22
2002-03,18,1,211,12,-5,OHL,50,Windsor Spitfires,13
2003-04,19,11,269,13,-2,OHL,64,2 Teams,24
2003-04,19,4,144,9,-4,OHL,35,Windsor Spitfires,13
2003-04,19,7,125,4,2,OHL,29,Guelph Storm,11
2004-05,20,1,337,3,-16,AHL,70,Albany River Rats,4
2005-06,21,1,117,3,-2,AHL,26,Albany River Rats,4
2006-07,22,0,29,1,-1,AHL,9,Lowell Devils,1
2007-08,23,0,4,0,-2,AHL,3,Lowell Devils,0
2012-13,28,1,65,4,-2,AHL,36,Albany Devils,5
2013-14,29,0,24,3,-1,AHL,27,Albany Devils,3
2014-15,30,1,81,1,2,AHL,34,Albany Devils,2
