giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,3,0,24,0,0,3,1,0,0,36,CHI,0,0,[],0.0,0,1,1,0,0,0,2003-04,0,11:57,0,0,0,1
12,NHL,39,1,28,4,81,48,6,49,0,451,WSH,12,33.3,[],2.1,1,5,4,1,2,0,2007-08,52,11:33,0,10,0,5
0,NHL,1,0,29,0,2,2,0,2,0,10,WSH,0,0,[],0.0,0,0,1,0,0,0,2008-09,1,10:19,0,0,0,0
6,NHL,36,0,30,3,73,38,4,52,0,347,WSH,5,57.1,[],5.3,2,2,2,2,4,0,2009-10,20,9:38,0,21,0,2
