pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Green Bay Gamblers,0,-8,0,USHL,10,2004-05,17,0
69,Green Bay Gamblers,11,5,13,USHL,59,2005-06,18,2
20,U. of Massachusetts,10,4,14,H-East,39,2006-07,19,4
20,U. of Massachusetts,16,-3,20,H-East,36,2007-08,20,4
50,U. of Massachusetts,16,7,23,H-East,39,2008-09,21,7
30,U. of Massachusetts,23,3,31,H-East,36,2009-10,22,8
0,Worcester Sharks,3,7,3,AHL,3,2009-10,22,0
8,Worcester Sharks,18,1,23,AHL,34,2010-11,23,5
0,Worcester Sharks,3,4,3,AHL,6,2011-12,24,0
2,United States,0,-4,0,WC-A,8,2011-12,24,0
2,Tappara Tampere,3,0,3,Finland,6,2012-13,25,0
