year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,16,4,86,10,0,Fin-U18,34,Ilves Tampere U18,14
1998-99,16,0,2,0,0,Fin-Jr.,1,Ilves Tampere Jr.,0
1999-00,17,4,69,6,0,Fin-U18,14,Ilves Tampere U18,10
1999-00,17,4,40,2,0,Fin-Jr.,34,Ilves Tampere Jr.,6
2000-01,18,0,0,0,0,Finland,6,Ilves Tampere,0
2000-01,18,1,101,8,0,Fin-Jr.,26,Ilves Tampere Jr.,9
2001-02,19,1,42,8,0,Finland,53,Ilves Tampere,9
2001-02,19,2,16,2,0,Fin-Jr.,6,Ilves Tampere Jr.,4
2002-03,20,4,8,1,0,Finland,18,Ilves Tampere,5
2002-03,20,0,10,0,0,Fin-Jr.,1,Ilves Tampere Jr.,0
2003-04,21,7,51,16,0,Finland,54,Ilves Tampere,23
2004-05,22,6,69,14,0,Finland,52,Ilves Tampere,20
2005-06,23,8,70,26,0,Finland,56,Ilves Tampere,34
2006-07,24,9,44,32,-4,AHL,59,Milwaukee Admirals,41
2006-07,24,0,2,0,3,WC-A,2,Finland,0
2007-08,25,1,4,1,2,WC-A,9,Finland,2
2008-09,26,1,4,2,0,WC-A,4,Finland,3
2009-10,27,1,4,1,-3,AHL,8,Rochester Americans,2
2010-11,28,4,28,8,0,Sweden,31,Skelleftea AIK,12
2011-12,29,7,18,10,0,Finland,28,Ilves Tampere,17
2011-12,29,0,2,0,0,KHL,3,Salavat Yulayev Ufa,0
2012-13,30,7,38,7,0,Finland,49,Ilves Tampere,14
