year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,18,9,200,21,0,WCJHL,65,Flin Flon Bombers,30
1972-73,19,26,222,48,0,WCJHL,68,Flin Flon Bombers,74
1973-74,20,17,57,43,0,Britain,67,London Lions,60
1974-75,21,14,194,20,0,AHL,60,Virginia Wings,34
1975-76,22,1,32,8,0,IHL,5,Kalamazoo Wings,9
1980-81,27,16,99,13,0,AHL,40,Adirondack Red Wings,29
1981-82,28,30,202,26,0,AHL,80,Adirondack Red Wings,56
1982-83,29,18,128,22,0,AHL,61,Adirondack Red Wings,40
1983-84,30,14,122,26,0,AHL,66,Adirondack Red Wings,40
1984-85,31,18,133,17,0,AHL,53,Adirondack Red Wings,35
1985-86,32,32,222,36,0,IHL,78,Muskegon Lumberjacks,68
1986-87,33,2,24,9,0,IHL,22,Muskegon Lumberjacks,11
