assists,team,goals,year,games_played,points,pim,age,plus_minus,league
16,St. Catharines Teepees,11,1958-59,51,27,26,16,0,OHA-Jr.
26,St. Catharines Teepees,16,1959-60,48,42,19,17,0,OHA-Jr.
22,St. Catharines Teepees,15,1960-61,48,37,30,18,0,OHA-Jr.
0,Sault Ste. Marie Greyhounds,0,1961-62,7,0,0,19,0,EPHL
37,2 Teams,28,1961-62,48,65,58,19,0,OHA-Jr.
0,St. Catharines Teepees,5,1961-62,9,5,8,19,0,OHA-Jr.
37,Guelph Royals,23,1961-62,39,60,50,19,0,OHA-Jr.
31,St. Louis Braves,28,1962-63,72,59,38,20,0,EPHL
41,St. Louis Braves,21,1963-64,72,62,16,21,0,CPHL
31,Pittsburgh Hornets,19,1964-65,72,50,16,22,0,AHL
23,Pittsburgh Hornets,18,1965-66,72,41,12,23,0,AHL
27,Pittsburgh Hornets,27,1966-67,70,54,24,24,0,AHL
1,Fort Worth Wings,1,1967-68,3,2,0,25,0,CPHL
27,Rochester Americans,10,1967-68,38,37,12,25,0,AHL
17,Vancouver Canucks,23,1968-69,74,40,18,26,0,WHL
21,Vancouver Canucks,20,1969-70,71,41,23,27,0,WHL
25,Rochester Americans,29,1970-71,70,54,42,28,0,AHL
34,Rochester Americans,27,1971-72,74,61,24,29,0,AHL
