pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Richelieu Riverains,6,0,8,QAAA,12,1980-81,16,2
35,Longueuil Chevaliers,4,0,4,QMJHL,15,1982-83,18,0
24,Longueuil Chevaliers,9,0,13,QMJHL,17,1983-84,19,4
31,Sherbrooke Canadiens,4,0,6,AHL,17,1986-87,22,2
18,Sherbrooke Canadiens,0,0,0,AHL,6,1987-88,23,0
10,Sherbrooke Canadiens,0,0,0,AHL,6,1988-89,24,0
35,Sherbrooke Canadiens,4,0,4,AHL,12,1989-90,25,0
10,Fredericton Canadiens,1,0,2,AHL,9,1990-91,26,1
26,Fredericton Canadiens,1,0,2,AHL,7,1991-92,27,1
20,Fredericton Canadiens,1,0,3,AHL,5,1992-93,28,2
