year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,16,3,22,10,0,ON-Jr.A,50,Kanata Valley Lasers,13
2002-03,17,2,46,13,0,OHL,68,London Knights,15
2003-04,18,2,66,9,39,OHL,63,London Knights,11
2004-05,19,4,88,12,52,OHL,67,London Knights,16
2005-06,20,2,75,11,3,AHL,70,Syracuse Crunch,13
2006-07,21,1,58,15,13,AHL,59,Syracuse Crunch,16
2007-08,22,7,130,6,10,AHL,66,Syracuse Crunch,13
2010-11,25,0,2,0,2,WC-A,7,Canada,0
2011-12,26,0,25,2,6,WC-A,6,Canada,2
2014-15,29,0,0,0,-2,AHL,1,Binghamton Senators,0
