assists,year,games_played,points,goals,team,age,pim,plus_minus,league
9,1952-53,16,15,6,St. Michael\'s Majors,16,15,0,OHA-Jr.
3,1953-54,8,5,2,St. Michael\'s Majors,17,23,0,OHA-Jr.
2,1954-55,5,7,5,St. Michael\'s Majors,18,22,0,OHA-Jr.
