assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Bloomington Jr. Stars,5,1975-76,11,8,6,18,0,MWJHL
9,University of Minnesota,14,1976-77,38,23,37,19,0,WCHA
21,University of Minnesota,22,1977-78,35,43,36,20,0,WCHA
25,University of Minnesota,28,1978-79,43,53,38,21,0,WCHA
29,University of Minnesota,53,1979-80,41,82,50,22,0,WCHA
3,United States,1,1979-80,4,4,0,22,0,Nat-Tm
5,Birmingham Bulls,9,1980-81,28,14,36,23,0,CHL
6,Hershey Bears,7,1980-81,39,13,12,23,0,AHL
27,Oklahoma City Stars,29,1981-82,77,56,36,24,0,CHL
29,Colorado Flames,33,1982-83,69,62,28,25,0,CHL
27,Salt Lake Golden Eagles,42,1983-84,66,69,46,26,0,CHL
0,Nova Scotia Oilers,0,1984-85,7,0,0,27,0,AHL
10,Toledo Goaldiggers,6,1984-85,28,16,28,27,0,IHL
1,ATSE Graz,3,1984-85,4,4,2,27,0,Austria
