year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2012-13,19,0,61,4,3,SM-liiga,35,Jokerit Helsinki,4
2013-14,20,0,18,1,1,SM-liiga,18,Jokerit Helsinki,1
2013-14,20,1,8,4,3,SM-liiga,19,Assat Pori,5
2013-14,20,0,4,0,3,Jr. A SM-lii,3,Jokerit U20,0
2013-14,20,0,18,1,1,Liiga,18,Jokerit,1
2013-14,20,0,6,0,0,ET,6,Jokerit,0
2013-14,20,1,8,4,3,Liiga,19,\xc3\x83\xe2\x80\x9ess\xc3\x83\xc2\xa4t,5
2013-14,20,1,12,1,-3,Mestis,13,Kiekko-Vantaa,2
2014-15,21,6,62,12,2,AHL,53,Chicago Wolves,18
2015-16,22,3,50,8,-4,AHL,43,Chicago Wolves,11
2016-17,23,8,54,8,3,AHL,52,Chicago Wolves,16
