year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1940-41,16,4,27,1,0,ON-Jr.B,6,Etobicoke Indians,5
1940-41,16,2,2,1,0,TIHL,6,Toronto Stockyards,3
1941-42,17,0,6,2,0,OHA-Jr.,2,Toronto Marlboros,2
1941-42,17,0,0,0,0,TIHL,1,Toronto People\'s Credit,0
1942-43,18,0,2,0,0,AHL,2,Providence Reds,0
1945-46,21,4,4,2,0,EAHL,11,Washington Lions,6
1946-47,22,0,2,0,0,PCHL,2,San Diego Skyhawks,0
1947-48,23,1,4,0,0,USHL,2,Tulsa Oilers,1
1948-49,24,0,4,3,0,USHL,7,Tulsa Oilers,3
1949-50,25,3,52,2,0,PCHL,17,Los Angeles Monarchs,5
1950-51,26,0,41,0,0,PCHL,12,Victoria Cougars,0
