shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
15.5,1976-77,0,16,,0,71,1,10,6,17,BOS,11,21,0,NHL,0,,75,28,[],1
30.8,1977-78,2,0,,0,13,1,1,-1,1,BOS,4,22,1,NHL,0,,15,5,[],3
23.1,1977-78,16,0,,0,108,0,16,-14,31,QBN,25,22,0,WHA,0,,53,56,[],9
0,1978-79,0,0,,0,0,0,0,0,1,FNL,0,23,0,WHA,0,,1,1,[],0
20.8,1980-81,16,22,,0,96,11,18,4,33,EDM,20,25,0,NHL,0,,75,53,[],2
22.3,1981-82,18,28,,0,94,10,16,15,38,EDM,21,26,2,NHL,0,,72,59,[],5
