assists,team,goals,year,games_played,points,pim,age,plus_minus,league
5,HIFK Helsinki,11,1972-73,13,16,7,17,0,Finland
6,HIFK Helsinki Jr.,10,1973-74,6,16,2,18,0,Fin-Jr.
9,HIFK Helsinki,30,1973-74,35,39,20,18,0,Finland
2,Finland,10,1973-74,5,12,0,18,0,EJC-A
16,HIFK Helsinki,30,1974-75,33,46,27,19,0,Finland
2,Finland,3,1974-75,5,5,9,19,0,WJC-A
2,Finland,1,1974-75,5,3,2,19,0,Nat-Tm
3,Finland,2,1974-75,9,5,4,19,0,WEC-A
34,HIFK Helsinki,24,1975-76,36,58,39,20,0,Finland
4,Finland,1,1975-76,16,5,2,20,0,Nat-Tm
4,Finland,1,1975-76,6,5,2,20,0,Olympics
7,Finland,4,1975-76,10,11,14,20,0,WEC-A
4,Finland,2,1976-77,5,6,6,21,0,Can-Cup
0,Finland,0,1976-77,4,0,2,21,0,Nat-Tm
2,Finland,1,1977-78,4,3,8,22,0,Nat-Tm
2,Finland,1,1977-78,5,3,8,22,0,WEC-A
37,HIFK Helsinki,20,1978-79,36,57,53,23,0,Finland
50,HIFK Helsinki,37,1979-80,35,87,28,24,0,Finland
2,Finland,1,1981-82,5,3,4,26,0,Can-Cup
2,Finland,1,1981-82,4,3,8,26,0,Nat-Tm
41,HIFK Helsinki,23,1982-83,36,64,50,27,0,Finland
4,Finland,2,1982-83,11,6,20,27,0,Nat-Tm
5,Finland,2,1982-83,10,7,4,27,0,WEC-A
47,HIFK Helsinki,22,1983-84,37,69,33,28,0,Finland
44,HIFK Helsinki,23,1984-85,34,67,24,29,0,Finland
49,EV Landshut,25,1985-86,36,74,24,30,0,W.German
51,HIFK Helsinki,17,1986-87,44,68,37,31,0,Finland
0,Finland,1,1987-88,5,1,0,32,0,Can-Cup
43,HIFK Helsinki,17,1987-88,44,60,37,32,0,Finland
2,Finland,0,1987-88,6,2,8,32,0,Nat-Tm
30,HIFK Helsinki,11,1988-89,44,41,23,33,0,Finland
47,Hockey-Reipas Lahti,18,1989-90,44,65,4,34,0,Finland-2
35,Hockey-Reipas Lahti,15,1990-91,44,50,24,35,0,Finland
20,HIFK Helsinki,8,1991-92,42,28,20,36,0,Finland
