year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,15,66,32,65,0,MNHL,69,Detroit Little Caesars,131
1986-87,16,32,96,30,0,WHL,70,Prince Albert Raiders,62
1987-88,17,47,80,80,0,WHL,65,Prince Albert Raiders,127
1987-88,17,4,8,1,0,WJC-A,7,United States,5
1988-89,18,39,74,66,0,WHL,41,Prince Albert Raiders,105
1988-89,18,6,12,9,0,WJC-A,7,United States,15
1989-90,19,3,2,3,0,WEC-A,8,United States,6
1990-91,20,3,2,0,0,Fr-Tour,4,Minnesota North Stars,3
1991-92,21,2,2,7,0,Can-Cup,8,United States,9
1992-93,22,0,2,0,0,WC-A,6,United States,0
1996-97,26,2,4,4,0,W-Cup,7,United States,6
1997-98,27,2,0,0,0,Olympics,4,United States,2
2001-02,31,0,4,6,2,Olympics,6,United States,6
2004-05,34,0,0,6,4,W-Cup,5,United States,6
2004-05,34,3,4,1,5,WC-A,7,United States,4
2005-06,35,2,6,0,-1,Olympics,6,United States,2
