assists,year,games_played,points,goals,team,age,pim,plus_minus,league
25,1977-78,40,32,7,Richelieu Cantonniers,15,32,0,QAAA
47,1978-79,72,60,13,Chicoutimi Sagueneens,16,53,0,QMJHL
86,1979-80,71,111,25,Chicoutimi Sagueneens,17,68,0,QMJHL
79,1980-81,70,106,27,Chicoutimi Sagueneens,18,77,0,QMJHL
0,1980-81,5,1,1,Canada,18,0,0,WJC-A
6,1991-92,60,12,6,Muskegon Lumberjacks,29,89,0,IHL
5,1994-95,28,6,1,Kalamazoo Wings,32,26,0,IHL
