average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,1,0,NHL,20,1,6,-1,39,3,0,0,0,1994-95,MTL,3,1,[],7.7,,24
,42,1,0,NHL,21,12,28,10,143,17,5,0,8,1995-96,MTL,22,20,"[{'link': '/awards/voting-1996.html#calder', 'name': 'Calder-10'}]",15.4,,77
,35,2,0,NHL,22,13,6,4,131,10,4,0,8,1996-97,MTL,14,21,[],10.7,,64
,38,2,0,NHL,23,15,35,-5,179,10,2,0,11,1997-98,TOT,12,26,[],6.7,,66
,29,1,0,NHL,23,12,33,-5,134,5,2,0,10,1997-98,MTL,7,22,[],5.2,,50
,9,1,0,NHL,23,3,2,0,45,5,0,0,1,1997-98,CGY,5,4,[],11.1,,16
16:11,53,4,0,NHL,24,14,22,0,260,19,7,0,13,1998-99,CGY,26,27,[],10.0,1295,80
20:58,75,6,0,NHL,25,22,50,-7,308,22,13,0,18,1999-00,CGY,35,40,"[{'link': '/awards/voting-2000.html#byng', 'name': 'Byng-18'}]",11.4,1720,82
19:01,55,2,0,NHL,26,17,26,-21,276,11,16,0,11,2000-01,CGY,27,28,[],9.8,1483,78
18:36,18,1,0,NHL,27,4,12,-3,100,6,2,0,6,2001-02,FLA,8,10,[],8.0,576,31
18:17,28,2,0,NHL,28,9,10,-13,161,2,3,0,14,2002-03,TOT,5,23,[],3.1,933,51
18:38,26,2,0,NHL,28,9,10,-11,150,2,3,0,12,2002-03,FLA,5,21,[],3.3,857,46
15:11,2,0,0,NHL,28,0,0,-2,11,0,0,0,2,2002-03,STL,0,2,[],0.0,76,5
18:58,52,4,0,NHL,29,20,26,3,209,14,8,0,10,2003-04,TOT,22,30,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-43'}]",10.5,1289,68
19:13,45,4,0,NHL,29,16,20,0,175,12,8,0,9,2003-04,FLA,20,25,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-43'}]",11.4,1057,55
17:51,7,0,0,NHL,29,4,6,3,34,2,0,0,1,2003-04,DAL,2,5,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-43'}]",5.9,232,13
