year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,18,2,2,2,0,EJC-A,7,Czechoslovakia,4
1989-90,21,4,0,3,0,Czech,29,Dukla Trencin,7
1990-91,22,16,62,9,0,Czech,52,Dukla Trencin,25
1991-92,23,23,74,28,0,Czech,51,Dukla Trencin,51
1991-92,23,2,8,1,0,Olympics,8,Czechoslovakia,3
1991-92,23,4,14,4,0,WC-A,8,Czechoslovakia,8
1992-93,24,19,86,10,0,Sweden,40,Malmo IF,29
1993-94,25,14,127,25,0,Sweden,37,Malmo IF,39
1993-94,25,2,26,4,0,Olympics,8,Slovakia,6
1994-95,26,11,83,13,0,Sweden,32,Malmo IF,24
1994-95,26,0,10,6,0,WC-B,4,Slovakia,6
1996-97,28,0,4,3,0,W-Cup,3,Slovakia,3
1997-98,29,0,0,1,0,Olympics,2,Slovakia,1
1997-98,29,1,14,1,0,WC-A,6,Slovakia,2
2002-03,34,0,8,3,3,WC-A,9,Slovakia,3
