pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,St. Michael\'s Majors,0,0,0,OHA-Jr.,2,1959-60,17,0
0,St. Michael\'s Majors,1,0,1,OHA-Jr.,2,1960-61,18,0
44,St. Michael\'s Majors,33,0,52,OHA-Jr.,31,1961-62,19,19
76,Neil McNeil Maroons,50,0,94,MTJHL,37,1962-63,20,44
0,Sudbury Wolves,4,0,5,EPHL,5,1962-63,20,1
18,Rochester Americans,10,0,15,AHL,50,1963-64,21,5
29,Denver Invaders,0,0,1,WHL,6,1963-64,21,1
63,Tulsa Oilers,18,0,22,CPHL,55,1964-65,22,4
2,Minnesota Rangers,2,0,2,CPHL,4,1965-66,23,0
50,Baltimore Clippers,5,0,9,AHL,35,1965-66,23,4
26,2 Teams,1,0,1,AHL,10,1966-67,24,0
14,Providence Reds,1,0,1,AHL,5,1966-67,24,0
12,Springfield Indians,0,0,0,AHL,5,1966-67,24,0
83,Vancouver Canucks,21,0,38,WHL,70,1967-68,25,17
54,Springfield Kings,4,0,7,AHL,25,1968-69,26,3
61,Dayton Gems,13,0,16,IHL,34,1968-69,26,3
69,Galt Hornets,17,0,20,OHA-Sr.,28,1969-70,27,3
32,Orillia Terriers,14,0,17,OHA-Sr.,16,1970-71,28,3
100,2 Teams,26,0,34,OHA-Sr.,34,1971-72,29,8
32,Orillia Terriers,14,0,17,OHA-Sr.,16,1971-72,29,3
68,Oakville Oaks,12,0,17,OHA-Sr.,18,1971-72,29,5
30,Brantford Foresters,14,0,20,OHA-Sr.,28,1972-73,30,6
39,Brantford Foresters,22,0,28,OHA-Sr.,34,1973-74,31,6
