even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,1,PIT,0,34,28,0,,NHL,0,8,,1969-70,10,0.0,,0,1,-3
0,2,PIT,0,9,30,0,,NHL,0,5,,1971-72,4,0.0,,0,2,-2
0,1,ATF,0,16,32,0,,NHL,0,3,,1973-74,4,0.0,,0,1,1
