average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,22,1,8,-2,10,1,0,0,0,1968-69,PIT,1,1,[],10.0,,8
,27,0,0,NHL,24,21,168,-19,128,4,0,0,2,1970-71,BUF,4,23,[],3.1,,75
,23,1,0,NHL,25,15,92,-31,93,4,1,0,3,1971-72,TOT,5,18,[],5.4,,75
,7,1,0,NHL,25,5,45,-21,24,2,0,0,0,1971-72,BUF,2,5,[],8.3,,27
,16,0,0,NHL,25,10,47,-10,69,2,1,0,3,1971-72,LAK,3,13,[],4.3,,48
,31,0,1,WHA,26,0,111,0,0,8,0,0,0,1972-73,ALO,9,22,[],0,,54
,31,2,0,WHA,27,0,214,0,0,4,0,0,0,1973-74,EDO,4,27,[],0,,69
,45,0,2,WHA,28,0,122,-11,152,9,1,0,0,1974-75,EDO,12,33,[],7.9,,78
,25,1,0,WHA,29,0,81,-42,109,4,0,0,0,1975-76,EDO,4,21,[],3.7,,79
,27,0,0,WHA,30,0,92,-4,102,6,2,0,0,1976-77,EDO,8,19,[],7.8,,70
