year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1922-23,16,1,4,0,0,SNBHL,8,Sussex Dairy Kings,1
1923-24,17,3,2,4,0,SNBHL,6,Sussex Dairy Kings,7
1924-25,18,14,8,4,0,SNBHL,12,Sussex Dairy Kings,18
1925-26,19,3,12,2,0,MCBHL,9,Montreal Royal Bank,5
1925-26,19,6,6,4,0,MCJHL,6,Montreal Young Royals,10
1926-27,20,5,26,3,0,MCHL,7,Montreal Victorias,8
1926-27,20,28,0,0,0,Exhib.,15,Montreal Victorias,28
1926-27,20,3,14,4,0,MCBHL,4,Montreal Royal Bank,7
1927-28,21,4,6,4,0,MCHL,7,Montreal Victorias,8
1927-28,21,5,30,6,0,MCBHL,9,Montreal Royal Bank,11
1937-38,31,2,4,0,0,IAHL,6,Pittsburgh Hornets,2
1938-39,32,11,72,16,0,IAHL,51,Springfield Indians,27
1939-40,33,20,44,14,0,IAHL,54,Springfield Indians,34
