age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
25,,0.0,0,0,-2,NHL,1,0,1991-92,0,3,0,,0,0,,NJD,0
26,,10.0,1,1,-3,NHL,5,0,1992-93,0,10,1,,0,0,,NJD,2
27,,0,0,0,0,NHL,2,0,1993-94,0,0,0,,0,0,,NJD,0
