pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Cochrane Dunlops,0,0,3,NOJHA,7,1929-30,17,3
12,Sudbury Cub Wolves,1,0,4,NOJHA,6,1930-31,18,3
10,Sudbury Industries,1,0,8,NOHA,8,1930-31,18,7
4,Sudbury Cub Wolves,0,0,5,NOJHA,3,1931-32,19,5
18,Falconbridge Falcons,1,0,9,NOHA,10,1931-32,19,8
26,Hamilton Tigers,4,0,13,OHA-Sr.,22,1932-33,20,9
28,Hamilton Tigers,14,0,33,OHA-Sr.,23,1933-34,21,19
48,Hamilton Tigers,11,0,26,OHA-Sr.,18,1934-35,22,15
65,Providence Reds,11,0,23,Can-Am,33,1935-36,23,12
0,Buffalo Bisons,3,0,4,AHL,18,1948-49,36,1
15,Valleyfield Braves,15,0,27,QSHL,43,1949-50,37,12
0,Valleyfield Braves,0,0,0,Alx-Cup,1,1950-51,38,0
