pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Sudbury Cub Wolves,0,0,0,NOJHA,2,1930-31,18,0
4,Sudbury Industries,1,0,2,NOHA,3,1930-31,18,1
6,Sudbury Cub Wolves,1,0,5,M-Cup,5,1930-31,18,4
0,Sudbury Wolves,1,0,4,Al-Cup,3,1930-31,18,3
2,Falconbridge Falcons,0,0,1,NOHA,2,1931-32,19,1
2,Hamilton Tigers,0,0,0,OHA-Sr.,2,1932-33,20,0
4,Hamilton Tigers,4,0,7,OHA-Sr.,4,1933-34,21,3
4,Hamilton Tigers,2,0,7,Al-Cup,8,1933-34,21,5
2,Providence Reds,3,0,5,Can-Am,7,1935-36,23,2
0,Valleyfield Braves,1,0,1,QSHL,3,1949-50,37,0
