year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,15,83,0,51,0,SMHL,31,Regina Kings,134
1987-88,16,18,17,25,0,WHL,67,Regina Pats,43
1988-89,17,53,52,78,0,WHL,72,Regina Pats,131
1989-90,18,57,41,72,0,WHL,70,Regina Pats,129
1990-91,19,50,42,66,0,WHL,57,Regina Pats,116
1990-91,19,4,2,2,0,WJC-A,7,Canada,6
1991-92,20,25,26,41,0,AHL,64,Adirondack Red Wings,66
1992-93,21,10,31,20,0,AHL,15,Adirondack Red Wings,30
1994-95,23,13,10,14,0,Austria,13,CE Vienna,27
1999-00,28,3,4,0,3,WC-A,9,Canada,3
2008-09,37,1,2,3,0,AHL,3,Bridgeport Sound Tigers,4
