pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Spokane Flyers,1,0,2,WHL,3,1980-81,16,1
112,2 Teams,69,0,98,WHL,70,1981-82,17,29
65,Spokane Flyers,14,0,22,WHL,26,1981-82,17,8
47,Kamloops Jr. Oilers,55,0,76,WHL,44,1981-82,17,21
102,Kamloops Jr. Oilers,93,0,164,WHL,70,1982-83,18,71
89,Kamloops Jr. Oilers,88,0,137,WHL,57,1983-84,19,49
0,Canada,3,0,9,WJC-A,7,1983-84,19,6
38,Binghamton Whalers,49,0,76,AHL,65,1984-85,20,27
29,Binghamton Whalers,17,0,26,AHL,26,1985-86,21,9
106,Canada,46,0,71,Nat-Tm,56,1996-97,32,25
2,EV Zug,1,0,1,Swiss,3,1996-97,32,0
20,Canada,3,0,5,WC-A,11,1996-97,32,2
52,EV Landshut,23,0,30,Germany,47,1997-98,33,7
76,EV Landshut,25,0,38,Germany,45,1998-99,34,13
