average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,2,0,0,0,0,0,0,1983-84,WSH,0,0,[],0,,2
,7,2,0,NHL,20,4,2,15,21,3,0,0,0,1984-85,TOT,3,4,[],14.3,,17
,7,1,0,NHL,20,4,2,9,18,3,0,0,0,1984-85,WSH,3,4,[],16.7,,15
,0,1,0,NHL,20,0,0,6,3,0,0,0,0,1984-85,HAR,0,0,[],0.0,,2
,48,4,2,NHL,21,20,65,3,101,13,5,1,7,1985-86,HAR,20,28,[],19.8,,55
,59,2,2,NHL,22,30,67,5,124,13,7,2,5,1986-87,HAR,22,37,[],17.7,,80
,28,0,0,NHL,23,13,115,-29,126,4,6,1,4,1987-88,HAR,10,18,[],7.9,,77
,28,0,0,NHL,24,17,60,-9,95,11,0,0,0,1988-89,HAR,11,17,[],11.6,,67
,43,2,2,NHL,25,22,138,7,150,14,2,2,1,1989-90,HAR,18,25,[],12.0,,78
,29,0,0,NHL,26,21,170,-6,85,5,1,1,1,1990-91,HAR,6,23,[],7.1,,75
,26,1,0,NHL,27,11,99,-22,88,10,1,0,4,1991-92,SJS,11,15,[],12.5,,74
,31,1,0,NHL,28,16,132,-35,107,9,3,1,2,1992-93,SJS,12,19,[],11.2,,84
,44,2,2,NHL,29,24,66,-12,118,6,3,1,8,1993-94,DAL,11,33,[],9.3,,80
,15,0,0,NHL,30,5,48,3,53,7,1,2,0,1994-95,DAL,8,7,[],15.1,,47
,14,1,0,NHL,31,4,38,-6,68,6,1,1,2,1995-96,CGY,7,7,[],10.3,,67
