age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,3,-3,NHL,16,0,1972-73,0,23,0,,0,49,,CBH,3
21,,0.0,0,1,-3,NHL,9,0,1973-74,0,9,0,,0,41,,CBH,1
22,,6.7,1,3,2,NHL,8,0,1974-75,0,15,1,,0,23,,CBH,4
23,,0.0,0,1,-4,NHL,4,0,1975-76,0,9,0,,0,17,,CBH,1
24,,0,0,1,-4,NHL,2,0,1976-77,0,0,0,,0,2,,CBH,1
26,,0.0,0,0,-3,NHL,2,0,1978-79,0,3,0,,0,9,,ATF,0
27,,0.0,0,1,-2,NHL,4,0,1979-80,0,6,0,,0,6,,ATF,1
28,,5.9,2,7,1,NHL,16,0,1980-81,0,34,2,,0,29,,CGY,9
29,,0.0,0,1,-3,NHL,3,0,1981-82,0,5,0,,0,2,,CGY,1
30,,7.1,1,4,0,NHL,9,0,1982-83,0,14,1,,0,24,,CGY,5
