year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,19,1,0,0,0,Finland-Q,1,TuTo Turku,1
1997-98,21,3,10,6,0,Finland-2,8,Hermes Kokkola,9
1998-99,22,2,8,3,0,Finland,8,HPK Hameenlinna,5
1999-00,23,5,8,5,0,Finland,8,HPK Hameenlinna,10
2001-02,25,0,0,2,0,AHL,3,Cincinnati Mighty Ducks,2
2002-03,26,2,0,0,0,Finland,4,HIFK Helsinki,2
2003-04,27,2,8,4,0,Finland,13,HIFK Helsinki,6
2004-05,28,0,12,1,0,Finland,5,HIFK Helsinki,1
2005-06,29,2,0,1,0,Swiss,7,EV Zug,3
2006-07,30,4,2,1,0,Sweden,7,Timra IK,5
2007-08,31,3,16,6,0,Sweden,11,Timra IK,9
2008-09,32,1,6,1,0,Sweden,6,Timra IK,2
2009-10,33,0,4,3,0,Sweden,5,Timra IK,3
