pim,team,assists,plus_minus,points,league,games_played,year,age,goals
71,Springfield Olympics,19,0,45,NEJHL,48,1985-86,15,26
40,Springfield Olympics,20,0,54,NEJHL,32,1986-87,16,34
146,Springfield Olympics,44,0,75,NEJHL,38,1987-88,17,31
90,Springfield Olympics,35,0,67,NEJHL,31,1988-89,18,32
16,United States,3,0,3,WJC-A,7,1988-89,18,0
54,Boston College Eagles,11,0,25,H-East,39,1989-90,19,14
18,United States,0,0,0,WJC-A,7,1989-90,19,0
102,Boston College Eagles,19,0,45,H-East,38,1990-91,20,26
67,United States,15,0,27,Nat-Tm,46,1991-92,21,12
6,Utica Devils,10,0,23,AHL,22,1991-92,21,13
47,Utica Devils,7,0,17,AHL,18,1992-93,22,10
17,United States,2,0,2,W-Cup,7,1996-97,26,0
2,United States,3,0,3,Olympics,4,1997-98,27,0
4,United States,0,1,4,Olympics,6,2001-02,31,4
8,United States,2,6,4,W-Cup,5,2004-05,34,2
0,United States,0,0,1,Olympics,6,2005-06,35,1
