year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1936-37,18,0,20,0,0,MJHL,14,Brandon Wheat Kings,0
1937-38,19,3,22,6,0,MJHL,14,Brandon Wheat Kings,9
1938-39,20,5,74,5,0,SSHL,30,Regina Aces,10
1939-40,21,4,48,10,0,SSHL,18,Regina Vic-Aces,14
1941-42,23,4,149,14,0,ABCHL,30,Lethbridge Maple Leafs,18
1942-43,24,8,83,6,0,ABCHL,20,Lethbridge Bombers,14
1943-44,25,2,15,0,0,CNDHL,9,Calgary Combines,2
1944-45,26,2,48,2,0,CNDHL,11,Calgary RCAF Mustangs,4
1946-47,28,4,99,15,0,AHL,52,Hershey Bears,19
1947-48,29,2,105,8,0,AHL,54,Hershey Bears,10
1948-49,30,1,74,16,0,WCSHL,35,Lethbridge Maple Leafs,17
