game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
1,15.0,0,20,1,26,,10,1,1974-75,4,0,3,2,BUF,,26,,NHL
0,0,-7,0,0,28,,4,1,1976-77,1,0,0,0,CNS,,7,,WHA
0,25.0,2,4,0,30,,3,1,1978-79,2,0,1,1,BUF,,2,,NHL
1,25.0,-2,12,1,31,,12,0,1979-80,3,0,3,2,BUF,,41,,NHL
