age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
27,,0.0,0,1,-2,NHL,9,0,1985-86,0,9,0,,0,8,,NYR,1
28,,0.0,0,4,4,NHL,0,0,1986-87,0,27,0,,0,25,,PHI,4
29,,18.2,2,5,8,NHL,7,0,1987-88,1,11,2,,0,23,,PHI,7
30,,6.3,1,3,13,NHL,19,0,1988-89,0,16,1,,0,24,,PHI,4
33,SC,0.0,0,3,6,NHL,15,0,1991-92,0,7,0,,0,12,,PIT,3
34,,0.0,0,3,4,NHL,12,0,1992-93,0,15,0,,0,2,,PIT,3
35,,0.0,0,0,0,NHL,6,0,1993-94,0,3,0,,0,26,,PIT,0
36,,0.0,0,1,-4,NHL,11,0,1994-95,0,5,0,,0,32,,PIT,1
37,,14.3,1,0,0,NHL,12,0,1995-96,0,7,1,,0,24,,PHI,1
38,,0.0,0,0,-3,NHL,5,0,1996-97,0,4,0,,0,2,,PHI,0
39,,0,0,0,1,NHL,1,0,1997-98,0,0,0,,0,0,,PHI,0
