year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1910-11,18,2,0,0,0,MHL-Sr.,1,Winnipeg Monarchs,2
1910-11,18,4,0,0,0,MIPHL,6,2 Teams,4
1910-11,18,4,0,0,0,MIPHL,4,Winnipeg Falcons,4
1910-11,18,0,0,0,0,MIPHL,2,Kenora Thistles,0
1911-12,19,11,0,0,0,MHL-Sr.,8,Winnipeg Falcons,11
1912-13,20,12,45,0,0,NHA,19,Toronto Blueshirts,12
1913-14,21,9,33,4,0,NHA,20,Toronto Blueshirts,13
1914-15,22,22,138,5,0,NHA,20,Toronto Blueshirts,27
1915-16,23,12,57,5,0,PCHA,18,Seattle Metropolitans,17
1915-16,23,8,0,0,0,Exhib.,1,PCHA All-Stars,8
1916-17,24,13,58,7,0,PCHA,15,Seattle Metropolitans,20
1917-18,25,8,46,6,0,PCHA,17,Seattle Metropolitans,14
1918-19,26,11,37,5,0,PCHA,18,Seattle Metropolitans,16
1923-24,31,16,37,7,0,WCHL,30,Calgary Tigers,23
1924-25,32,14,20,6,0,WCHL,28,Calgary Tigers,20
1925-26,33,11,63,4,0,WHL,30,Calgary Tigers,15
1927-28,35,10,64,2,0,AHA,38,St. Paul Saints,12
1928-29,36,10,40,5,0,AHA,40,St. Paul Saints,15
1929-30,37,7,57,6,0,AHA,48,St. Paul Saints,13
1930-31,38,10,24,6,0,AHA,24,Duluth Hornets,16
1931-32,39,1,28,2,0,AHA,34,Kansas City Pla-Mors,3
