power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,6,3,0,NHL,2001-02,23,1,BOS,129,2,8,2,0,20,,,5.0,1
0,5,1,0,NHL,2002-03,24,0,BOS,117,1,4,-2,0,12,,,0.0,0
0,7,2,0,NHL,2003-04,25,0,BOS,173,2,2,1,0,18,,,0.0,0
0,3,0,0,NHL,2009-10,31,0,CHI,25,0,2,2,0,2,4,SC,0.0,0
