pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Stocksunds IF,0,0,2,Sweden-3,1,1978-79,15,2
0,Stocksunds IF,2,0,10,Sweden-3,17,1979-80,16,8
0,Stocksunds IF,20,0,33,Sweden-3,19,1980-81,17,13
4,Sweden,0,0,0,EJC-A,4,1980-81,17,0
0,AIK Solna,0,0,1,DN-Cup,4,1981-82,18,1
2,AIK Solna,3,0,5,Sweden,23,1981-82,18,2
2,Sweden,3,0,4,WJC-A,6,1981-82,18,1
14,AIK Solna,17,0,30,Sweden,34,1982-83,19,13
0,Sweden,1,0,6,WJC-A,7,1982-83,19,5
24,AIK Solna,18,0,27,Sweden,35,1983-84,20,9
0,Sweden,6,0,8,Olympics,7,1983-84,20,2
10,AIK Solna,33,0,49,Sweden,35,1984-85,21,16
0,Sweden,1,0,2,Can-Cup,8,1984-85,21,1
2,Sweden,4,0,6,WEC-A,10,1984-85,21,2
4,Sweden,1,0,3,WEC-A,4,1985-86,22,2
4,Sweden,7,0,8,WEC-A,10,1989-90,26,1
2,Sweden,3,0,4,EJC-A,10,1990-91,27,1
12,Leksands IF,36,0,49,Sweden,32,1994-95,31,13
0,Sweden,2,0,3,WC-A,8,1994-95,31,1
6,Leksands IF,16,0,19,Sweden,29,1995-96,32,3
4,Sweden,3,0,3,WC-A,6,1995-96,32,0
10,Leksands IF,15,0,21,Sweden,36,1996-97,33,6
18,Leksands IF,18,0,26,Sweden,38,1997-98,34,8
10,Leksands IF,17,0,25,Sweden,37,1998-99,35,8
0,Leksands IF,1,0,1,EuroHL,4,1998-99,35,0
