league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,19,0,0,0,,BOS,[],0,0,0,0,0,0,1966-67,,0,0,0,0
NHL,1,0,21,1,1,0,,BOS,[],100.0,1,0,1,1,0,1968-69,,0,0,0,0
NHL,6,0,22,2,0,0,,BOS,[],0.0,0,0,-1,0,0,1969-70,,0,2,0,0
NHL,70,1,23,84,23,5,,VAN,[],6.0,4,18,-18,5,0,1970-71,,1,131,1,12
NHL,45,0,24,50,7,1,,VAN,[],4.0,2,5,-9,2,0,1971-72,,0,65,0,4
NHL,76,0,25,103,28,0,,VAN,[],10.7,10,17,-38,11,1,1972-73,,0,133,0,17
NHL,0,0,26,128,31,3,,VAN,[],2.3,2,28,-13,3,0,1973-74,,1,123,2,23
NHL,66,0,27,89,35,3,,TOT,[],5.6,4,30,27,5,1,1974-75,,0,103,0,27
NHL,7,0,27,6,1,0,,VAN,[],0.0,0,1,-2,0,0,1974-75,,0,6,0,1
NHL,59,0,27,83,34,3,,PIT,[],6.0,4,29,29,5,1,1974-75,,0,97,0,26
NHL,75,0,28,68,27,2,,PIT,[],0.0,0,27,-1,0,0,1975-76,,0,106,3,22
WHA,51,0,29,65,28,0,,EDO,[],6.2,4,24,-7,4,0,1976-77,,0,75,0,0
WHA,79,0,30,89,23,0,,INR,[],2.2,1,21,-35,2,0,1977-78,,1,79,0,0
