average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,16,0,0,WHA,29,0,54,0,0,1,1,0,0,1972-73,WNJ,2,14,[],0,,76
,19,0,0,WHA,30,0,85,0,0,5,0,0,0,1973-74,WNJ,5,14,[],0,,72
,19,0,0,WHA,31,0,53,-3,49,4,0,0,0,1974-75,WNJ,4,15,[],8.2,,38
,16,0,0,WHA,32,0,19,1,50,5,0,0,0,1975-76,WNJ,5,11,[],10.0,,72
