age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,0,0,0,0,NHL,3,0,1940-41,0,0,0,,0,4,,MTL,0
20,,0,0,0,0,NHL,3,0,1941-42,0,0,0,,0,4,,MTL,0
24,SC,0,0,1,0,NHL,9,0,1945-46,0,0,1,,0,4,,MTL,2
25,,0,0,2,0,NHL,7,0,1946-47,0,0,1,,0,20,,MTL,3
27,,0,0,0,0,NHL,7,0,1948-49,0,0,0,,0,18,,MTL,0
28,,0,0,2,0,NHL,2,0,1949-50,0,0,0,,0,12,,MTL,2
