year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,15,29,24,24,0,Minor-ON,32,Clarington Toros,53
2006-07,16,11,23,23,-22,OHL,62,Windsor Spitfires,34
2007-08,17,34,52,33,28,OHL,68,Windsor Spitfires,67
2008-09,18,36,48,41,52,OHL,65,Windsor Spitfires,77
2008-09,18,2,6,1,2,WJ18-A,7,Canada,3
2009-10,19,34,50,36,22,OHL,51,Windsor Spitfires,70
2009-10,19,1,0,0,0,WJC-A,6,Canada,1
2010-11,20,14,28,19,-8,AHL,68,Abbotsford Heat,33
2011-12,21,13,29,16,5,AHL,51,Abbotsford Heat,29
2012-13,22,3,34,7,-12,AHL,55,Abbotsford Heat,10
