pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Montreal-Bourassa,7,0,16,QAAA,9,1991-92,17,9
6,St-Jean Lynx,0,0,0,QMJHL,4,1992-93,18,0
0,St-Jean Lynx,1,0,4,QMJHL,5,1993-94,19,3
8,St-Jean Lynx,4,0,7,QMJHL,7,1994-95,20,3
4,Albany River Rats,5,0,14,AHL,14,1994-95,20,9
17,Albany River Rats,0,0,0,AHL,4,1995-96,21,0
12,Albany River Rats,7,0,14,AHL,16,1996-97,22,7
4,Albany River Rats,3,0,11,AHL,13,1997-98,23,8
4,Albany River Rats,1,0,4,AHL,5,1998-99,24,3
0,Albany River Rats,2,0,3,AHL,5,1999-00,25,1
12,Manitoba Moose,10,0,13,IHL,13,2000-01,26,3
0,Cincinnati Mighty Ducks,1,0,1,AHL,3,2001-02,27,0
8,Hershey Bears,0,1,4,AHL,5,2002-03,28,4
2,Kassel Huskies,1,0,1,Germany,5,2005-06,31,0
