age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,3,-2,NHL,16,0,2007-08,0,17,0,262,0,10,32,DAL,3
24,,0.0,0,1,-3,NHL,7,0,2010-11,0,5,0,91,0,0,10,PIT,1
25,,12.5,0,2,2,NHL,4,0,2011-12,0,8,1,74,1,6,17,PIT,3
26,,0.0,0,2,-4,NHL,15,0,2012-13,0,17,0,284,0,11,40,PIT,2
27,,8.3,0,7,-2,NHL,13,0,2013-14,0,24,2,259,2,8,70,PIT,9
28,,0.0,0,4,-2,NHL,14,0,2014-15,0,22,0,333,0,0,56,WSH,4
29,,0.0,0,3,3,NHL,12,0,2015-16,0,17,0,318,0,6,58,WSH,3
30,,4.2,0,3,0,NHL,13,0,2016-17,0,24,1,294,1,19,56,WSH,4
