average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
12:03,2,0,0,0,0,NHL,19,0,0,0,0,0,0.0,0,1,0,0,0,0,2008-09,CAR,0,4,0,2,0,24,2,[]
10:45,74,9,0,0,7,NHL,20,5,5,2,1,37,55.6,3,4,0,0,1,10,2009-10,CAR,3,23,6,4,8.1,333,31,[]
10:43,63,7,1,0,6,NHL,21,3,1,4,-2,44,20.0,3,4,1,0,0,5,2010-11,CAR,4,50,3,7,9.1,247,23,[]
8:55,20,2,0,0,2,NHL,22,2,2,0,-3,10,50.0,0,2,0,0,0,2,2011-12,CAR,0,16,2,2,0.0,143,16,[]
12:19,28,2,0,0,2,NHL,23,1,0,6,-1,14,0,1,0,0,0,0,2,2012-13,TOT,1,10,1,3,7.1,160,13,[]
10:13,2,0,0,0,0,NHL,23,0,0,0,0,0,0,0,0,0,0,0,1,2012-13,CAR,0,0,0,0,0,10,1,[]
11:37,10,0,0,0,2,NHL,23,0,0,2,-2,6,0,0,0,0,0,0,0,2012-13,PIT,0,7,0,2,0.0,81,7,[]
13:42,16,2,0,0,0,NHL,23,1,0,4,1,8,0,1,0,0,0,0,1,2012-13,NSH,1,3,1,1,12.5,69,5,[]
10:12,23,4,0,0,2,NHL,24,3,0,0,2,15,0.0,1,1,0,0,0,4,2013-14,CAR,1,17,3,1,6.7,112,11,[]
10:38,57,6,0,0,9,NHL,25,3,0,4,0,35,0,3,0,0,0,0,9,2014-15,CAR,3,40,3,3,8.6,329,31,[]
