pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Brynas IF Gavle,0,0,0,Sweden,1,1979-80,19,0
18,Sodertalje SK,3,0,3,Sweden,8,1984-85,24,0
0,Sodertalje SK,4,0,6,Sweden,7,1985-86,25,2
0,Brynas IF Gavle,2,0,2,Sweden,2,1989-90,29,0
2,Brynas IF Gavle,1,0,2,Sweden,2,1990-91,30,1
4,Boras HC,3,0,6,Sweden-2,9,1991-92,31,3
6,Brynas IF Gavle,2,0,5,Sweden,10,1992-93,32,3
4,Brynas IF Gavle,2,0,4,Sweden,7,1993-94,33,2
4,Vasteras IK,3,0,4,Sweden,4,1994-95,34,1
4,Leksands IF,1,0,3,Sweden,5,1995-96,35,2
12,Leksands IF,8,0,9,Sweden,9,1996-97,36,1
0,Leksands IF,0,0,0,Sweden,2,1997-98,37,0
2,Leksands IF,1,0,2,Sweden,4,1998-99,38,1
0,Leksands IF,1,0,1,EuroHL,2,1998-99,38,0
