year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,16,8,6,7,0,Swe-U18,13,Sodertalje SK U18,15
2003-04,17,5,6,7,0,Swe-U18,6,Sodertalje SK U18,12
2003-04,17,7,14,15,0,Swe-Jr.,33,Sodertalje SK Jr.,22
2003-04,17,0,4,0,0,WJ18-A,6,Sweden,0
2004-05,18,1,4,2,0,Swe-Jr.,5,Sodertalje SK Jr.,3
2005-06,19,19,45,20,0,Swe-Jr.,41,Sodertalje SK Jr.,39
2005-06,19,0,0,0,0,Sweden,6,Sodertalje SK,0
2005-06,19,1,0,0,0,Sweden-Q,1,Sodertalje SK,1
2006-07,20,1,0,1,0,Fin-Jr.,4,Assat Pori Jr.,2
2006-07,20,6,20,6,0,Finland,50,Assat Pori,12
2007-08,21,10,16,9,5,AHL,53,Iowa Stars,19
2007-08,21,3,2,0,1,ECHL,3,Idaho Steelheads,3
2008-09,22,15,26,26,0,Sweden,51,Timra IK,41
2012-13,26,2,18,7,0,KHL,26,Severstal Cherepovets,9
2012-13,26,0,4,4,-4,AHL,11,Texas Stars,4
