pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Rat Portage Thistles,0,0,0,MNWHA-Int,2,1901-02,18,0
0,Rat Portage Thistles,0,0,5,MNWHA,5,1902-03,19,5
0,Rat Portage Thistles,2,0,14,MNWHA,12,1903-04,20,12
3,Rat Portage Thistles,0,0,15,MHL,8,1904-05,21,15
0,Kenora Thistles,0,0,9,MHL,9,1905-06,22,9
0,Kenora Thistles,0,0,5,MHL-Pro,6,1906-07,23,5
18,Vancouver Millionaires,0,0,8,PCHA,15,1911-12,28,8
30,Vancouver Millionaires,3,0,13,PCHA,14,1912-13,29,10
21,Vancouver Millionaires,3,0,5,PCHA,13,1913-14,30,2
32,Vancouver Millionaires,3,0,5,PCHA,17,1914-15,31,2
0,PCHA All-Stars,0,0,0,Exhib.,2,1914-15,31,0
12,Vancouver Millionaires,5,0,12,PCHA,18,1915-16,32,7
34,Vancouver Millionaires,4,0,11,PCHA,23,1916-17,33,7
0,Vancouver Millionaires,6,0,8,PCHA,8,1917-18,34,2
0,Vancouver Millionaires,2,0,2,PCHA,2,1918-19,35,0
