pim,team,assists,plus_minus,points,league,games_played,year,age,goals
58,CSK VVS Samara,5,0,8,CIS,50,1994-95,19,3
4,Russia,3,0,4,WJC-A,7,1994-95,19,1
76,Michigan K-Wings,17,0,28,IHL,73,1995-96,20,11
44,Michigan K-Wings,8,0,15,IHL,51,1996-97,21,7
36,Michigan K-Wings,6,-14,9,IHL,36,1997-98,22,3
14,Michigan K-Wings,6,-4,6,IHL,12,1998-99,23,0
10,Detroit Vipers,4,-4,5,IHL,13,2000-01,25,1
26,Severstal Cherepovets,8,0,12,Russia,41,2001-02,26,4
0,Russia,0,1,0,WC-A,3,2001-02,26,0
28,Severstal Cherepovets,9,0,12,Russia,46,2002-03,27,3
0,Russia,2,5,2,WC-A,7,2002-03,27,0
52,Severstal Cherepovets,9,0,11,Russia,46,2003-04,28,2
44,Avangard Omsk,10,0,12,Russia,60,2004-05,29,2
2,Russia,0,4,1,WC-A,8,2004-05,29,1
42,Avangard Omsk,8,0,15,Russia,46,2005-06,30,7
54,SKA St. Petersburg,8,0,11,Russia,39,2006-07,31,3
8,SKA St. Petersburg 2,5,0,5,Russia-3,5,2007-08,32,0
12,SKA St. Petersburg,4,0,5,Russia,20,2007-08,32,1
46,SKA St. Petersburg,12,0,16,KHL,50,2008-09,33,4
30,SKA St. Petersburg,4,0,6,KHL,36,2009-10,34,2
40,SKA St. Petersburg,6,0,9,KHL,49,2010-11,35,3
