pim,team,assists,plus_minus,points,league,games_played,year,age,goals
75,St. Catharines Teepees,17,0,30,OHA-Jr.,45,1949-50,17,13
94,St. Catharines Teepees,27,0,55,OHA-Jr.,53,1950-51,18,28
38,St. Catharines Teepees,23,0,66,OHA-Jr.,45,1951-52,19,43
20,St. Louis Flyers,26,0,39,AHL,64,1952-53,20,13
22,Edmonton Flyers,5,0,8,WHL,28,1953-54,21,3
57,Quebec Aces,14,0,20,QHL,35,1953-54,21,6
38,Springfield Indians,31,0,61,AHL,63,1954-55,22,30
24,Springfield Indians,12,0,23,AHL,31,1955-56,23,11
45,Springfield Indians,22,0,46,AHL,57,1956-57,24,24
34,Springfield Indians,16,0,29,AHL,33,1957-58,25,13
14,Quebec Aces,6,0,11,QHL,20,1958-59,26,5
16,Providence Reds,10,0,17,AHL,28,1958-59,26,7
33,Kingston Frontenacs,29,0,54,EPHL,69,1959-60,27,25
26,Kingston Frontenacs,23,0,47,EPHL,51,1960-61,28,24
10,Winnipeg Warriors,7,0,14,WHL,13,1960-61,28,7
22,San Francisco Seals,27,0,57,WHL,62,1961-62,29,30
24,Vancouver Canucks,36,0,80,WHL,69,1962-63,30,44
18,Vancouver Canucks,25,0,63,WHL,66,1963-64,31,38
29,Vancouver Canucks,24,0,46,WHL,54,1964-65,32,22
6,Los Angeles Blades,19,0,36,WHL,58,1965-66,33,17
16,Los Angeles Blades,13,0,27,WHL,45,1966-67,34,14
20,Des Moines Oak Leafs,22,0,42,IHL,59,1968-69,36,20
2,Des Moines Oak Leafs,1,0,2,IHL,8,1969-70,37,1
