pim,team,assists,plus_minus,points,league,games_played,year,age,goals
106,North Battleford North Stars,21,0,46,SMBHL,26,1984-85,15,25
41,North Battleford North Stars,14,0,30,SJHL,33,1985-86,16,16
22,Saskatoon Blades,4,0,5,WHL,19,1985-86,16,1
6,3 Teams,5,0,10,WHL,38,1986-87,17,5
4,Saskatoon Blades,4,0,4,WHL,21,1986-87,17,0
0,Swift Current Broncos,1,0,3,WHL,5,1986-87,17,2
2,Moose Jaw Warriors,0,0,3,WHL,12,1986-87,17,3
52,Moose Jaw Warriors,16,0,48,WHL,60,1987-88,18,32
70,Moose Jaw Warriors,68,0,138,WHL,71,1988-89,19,70
45,Binghamton Whalers,21,0,41,AHL,78,1989-90,20,20
42,Springfield Indians,27,0,52,AHL,72,1990-91,21,25
64,Springfield Indians,21,0,37,AHL,62,1991-92,22,16
47,New Haven Senators,18,0,34,AHL,51,1992-93,23,16
10,Columbus Chill,12,0,27,ECHL,16,1993-94,24,15
13,2 Teams,22,0,40,AHL,42,1993-94,24,18
0,Portland Pirates,0,0,0,AHL,2,1993-94,24,0
13,Springfield Indians,22,0,40,AHL,40,1993-94,24,18
7,Minnesota Moose,6,0,10,IHL,17,1994-95,25,4
26,Worcester IceCats,29,0,46,AHL,55,1994-95,25,17
65,Cape Breton Oilers,42,0,72,AHL,79,1995-96,26,30
57,Hershey Bears,45,0,87,AHL,77,1996-97,27,42
0,Chicago Wolves,0,-1,1,IHL,7,2000-01,31,1
16,Norfolk Admirals,8,-6,20,AHL,37,2000-01,31,12
