giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,65,2,19,0,0,67,26,0,9,,FLA,0,0,[],13.4,6,17,-11,9,0,0,1993-94,0,,3,51,0,8
0,NHL,48,0,20,0,0,58,10,0,2,,FLA,0,0,[],6.9,3,6,-13,4,0,0,1994-95,0,,1,36,0,4
0,NHL,82,6,21,0,0,155,61,0,12,,FLA,0,0,[],16.8,15,35,1,26,0,0,1995-96,0,,11,107,0,23
0,NHL,60,2,22,0,0,136,38,0,7,,FLA,0,0,[],10.3,11,24,4,14,0,0,1996-97,0,,3,54,1,16
0,NHL,33,2,23,0,0,64,15,0,1,,FLA,0,0,[],12.5,3,7,-9,8,0,0,1997-98,0,,5,41,0,6
0,NHL,82,3,24,0,0,142,51,0,10,1745,FLA,0,0,[],12.7,11,33,-13,18,0,1,1998-99,0,21:17,6,50,0,23
0,NHL,81,4,25,0,0,135,33,0,8,1545,FLA,0,0,[],7.4,9,23,-5,10,0,0,1999-00,0,19:04,1,46,0,15
0,NHL,67,0,26,0,0,115,32,0,5,1373,FLA,0,0,[],10.4,8,20,-12,12,0,1,2000-01,0,20:30,3,50,1,14
0,NHL,57,1,27,0,0,87,20,0,2,1027,CGY,0,0,[],6.9,3,14,-15,6,0,2,2001-02,0,18:01,1,49,0,12
0,NHL,66,1,28,0,0,125,22,0,4,1128,TOT,0,0,[],8.0,7,12,-10,10,0,0,2002-03,0,17:05,3,57,0,8
0,NHL,54,1,28,0,0,104,18,0,4,944,CGY,0,0,[],7.7,6,10,-13,8,0,0,2002-03,0,17:29,2,42,0,6
0,NHL,12,0,28,0,0,21,4,0,0,184,MDA,0,0,[],9.5,1,2,3,2,0,0,2002-03,0,15:21,1,15,0,2
0,NHL,55,2,29,0,0,111,28,0,3,1071,MDA,0,0,[],10.8,6,16,-6,12,0,0,2003-04,0,19:28,6,34,0,13
0,NHL,76,2,31,0,0,140,39,0,12,1358,MDA,0,0,[],10.7,10,24,-5,15,0,1,2005-06,0,17:52,4,89,0,12
0,NHL,82,0,32,0,0,106,16,0,0,1365,ANA,0,0,[],4.7,5,11,-8,5,0,0,2006-07,0,16:39,0,77,0,11
45,NHL,78,1,33,46,179,111,16,61,0,1382,ANA,33,33.3,[],7.2,7,8,1,8,23,1,2007-08,28,17:43,0,54,2,6
30,NHL,79,2,34,42,136,88,21,64,0,1230,ANA,23,38.2,[],15.9,12,7,-17,14,26,1,2008-09,42,15:34,1,42,0,7
19,NHL,71,0,35,467,141,93,22,83,1,1194,NJD,22,50.6,[],10.8,9,12,3,10,478,1,2009-10,24,16:49,0,45,1,10
23,NHL,71,1,36,147,121,80,19,37,0,906,BUF,14,46.7,[],6.3,5,14,-8,5,129,0,2010-11,21,12:46,0,22,0,14
