year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,16,10,0,18,0,High-CT,22,Brunswick Bruins,28
2005-06,17,4,4,4,0,U-17,13,U.S. National Team Development Program,8
2005-06,17,6,17,9,0,NAHL,28,U.S. National Team Development Program,15
2006-07,18,8,36,19,0,U-18,43,U.S. National Team Development Program,27
2006-07,18,5,26,8,0,NAHL,14,U.S. National Team Development Program,13
2006-07,18,1,2,4,-1,WJ18-A,7,United States,5
2007-08,19,4,38,17,5,H-East,40,Boston University Terriers,21
2008-09,20,7,40,21,28,H-East,43,Boston University Terriers,28
2008-09,20,1,4,8,5,WJC-A,6,United States,9
2009-10,21,7,38,22,-2,H-East,38,Boston University Terriers,29
2009-10,21,0,0,2,0,AHL,3,Lake Erie Monsters,2
2010-11,22,0,10,0,0,AHL,10,Lake Erie Monsters,0
2010-11,22,1,6,2,0,WC-A,7,United States,3
2012-13,24,2,22,4,0,Finland,12,TPS Turku,6
2013-14,25,0,0,3,3,Olympics,6,United States,3
