year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1965-66,16,1,0,1,0,SJHL,1,Estevan Bruins,2
1966-67,17,44,14,24,0,CMJHL,52,Estevan Bruins,68
1967-68,18,35,68,46,0,WCJHL,58,Estevan Bruins,81
1968-69,19,42,33,42,0,WCJHL,54,Estevan Bruins,84
1968-69,19,0,0,0,0,CHL,4,Oklahoma City Blazers,0
1969-70,20,26,19,29,0,CHL,65,Oklahoma City Blazers,55
1969-70,20,0,2,0,0,WHL,5,Salt Lake Golden Eagles,0
1970-71,21,25,45,50,0,CHL,68,Oklahoma City Blazers,75
1971-72,22,41,43,52,0,CHL,72,Oklahoma City Blazers,93
1972-73,23,5,2,5,0,AHL,8,Boston Braves,10
