pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Winnipeg Monarchs,0,0,0,WSrHL,3,1916-17,23,0
12,Winnipeg Ypres,0,0,0,WSrHL,9,1917-18,24,0
26,Moose Jaw Maple Leafs,3,0,5,SSHL,11,1919-20,26,2
26,Moose Jaw Maple Leafs,2,0,7,SSHL,15,1920-21,27,5
0,Edmonton Eskimos,0,0,0,WCHL,1,1921-22,28,0
20,Edmonton Eskimos,1,0,3,WCHL,22,1922-23,29,2
24,Vancouver Maroons,0,0,3,PCHA,26,1923-24,30,3
18,Vancouver Maroons,4,0,11,WCHL,28,1924-25,31,7
28,Vancouver Maroons,1,0,1,WHL,29,1925-26,32,0
45,Minneapolis Millers,2,0,6,AHA,35,1926-27,33,4
39,Minneapolis Millers,3,0,13,AHA,36,1927-28,34,10
74,Minneapolis Millers,3,0,8,AHA,39,1928-29,35,5
14,Minneapolis Millers,1,0,3,AHA,12,1929-30,36,2
10,St. Paul/Tulsa,6,0,8,AHA,22,1932-33,39,2
48,Oklahoma City Warriors,8,0,13,AHA,48,1933-34,40,5
10,Philadelphia Arrows,5,0,5,Can-Am,15,1934-35,41,0
10,Syracuse Stars,2,0,4,IHL,23,1934-35,41,2
18,Kansas City Greyhounds,1,0,1,AHA,25,1935-36,42,0
