assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,S\xc3\xb6dermanland,2,2006-07,5,3,0,16,0,TV-Pucken
9,S\xc3\xb6dert\xc3\xa4lje SK J18,0,2007-08,14,9,12,17,0,J18 Allsvens
2,S\xc3\xb6dermanland,0,2007-08,5,2,6,17,0,TV-Pucken
0,S\xc3\xb6dert\xc3\xa4lje SK J20,0,2007-08,2,0,0,17,0,SuperElit
15,S\xc3\xb6dert\xc3\xa4lje SK J18,4,2007-08,22,19,22,17,0,J18 Elit
7,S\xc3\xb6dert\xc3\xa4lje SK J20,1,2008-09,32,8,10,18,0,SuperElit
8,S\xc3\xb6dert\xc3\xa4lje SK J18,6,2008-09,11,14,6,18,0,J18 Elit
2,S\xc3\xb6dert\xc3\xa4lje SK J18,1,2008-09,3,3,4,18,0,J18 Allsvens
5,Sweden U19 (all),3,2009-10,6,8,2,19,0,Internationa
29,S\xc3\xb6dert\xc3\xa4lje SK J20,8,2009-10,32,37,20,19,0,SuperElit
9,S\xc3\xb6dert\xc3\xa4lje SK,1,2009-10,27,10,2,19,-8,SHL
2,Sweden U20 (all),0,2009-10,3,2,0,19,0,Internationa
20,V\xc3\xa4xj\xc3\xb6 Lakers HC,3,2010-11,29,23,8,20,16,Allsvenskan
0,Sweden U20 (all),1,2010-11,3,1,2,20,0,Internationa
2,S\xc3\xb6dert\xc3\xa4lje SK J20,0,2010-11,2,2,2,20,0,SuperElit
0,S\xc3\xb6dert\xc3\xa4lje SK,1,2010-11,12,1,0,20,-7,SHL
26,Malm\xc3\xb6 Redhawks,4,2011-12,47,30,10,21,-8,Allsvenskan
4,V\xc3\xa4xj\xc3\xb6 Lakers HC J20,2,2012-13,4,6,0,22,-2,SuperElit
0,V\xc3\xa4xj\xc3\xb6 Lakers HC,0,2012-13,10,0,2,22,-1,SHL
8,VIK V\xc3\xa4ster\xc3\xa5s HK,5,2012-13,33,13,12,22,0,Allsvenskan
4,Skellefte\xc3\xa5 AIK,1,2013-14,40,5,2,23,7,SHL
0,Sweden (all),0,2014-15,1,0,0,24,2,Internationa
0,Sweden,0,2014-15,1,0,0,24,2,EHT
27,Skellefte\xc3\xa5 AIK,10,2014-15,50,37,10,24,16,SHL
2,Skellefte\xc3\xa5 AIK,1,2014-15,9,3,2,24,1,Champions HL
15,Skellefte\xc3\xa5 AIK,8,2015-16,52,23,2,25,6,SHL
3,Skellefte\xc3\xa5 AIK,4,2015-16,8,7,0,25,1,Champions HL
0,Sweden (all),1,2015-16,2,1,0,25,1,Internationa
0,Sweden,1,2015-16,2,1,0,25,1,EHT
42,San Jose Barracuda,14,2016-17,55,56,12,26,14,AHL
