year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1936-37,21,12,20,6,0,QSHL,22,Montreal Sr. Canadiens,18
1937-38,22,10,18,9,0,IAHL,46,Springfield Indians,19
1938-39,23,11,21,8,0,IAHL,36,Springfield Indians,19
1939-40,24,28,27,32,0,IAHL,54,Springfield Indians,60
1940-41,25,29,36,31,0,AHL,41,Springfield Indians,60
1941-42,26,20,6,24,0,AHL,22,Springfield Indians,44
1942-43,27,6,2,9,0,AHL,7,Buffalo Bisons,15
1942-43,27,8,6,5,0,QSHL,13,Montreal Army,13
1942-43,27,4,0,1,0,MCHL,2,Montreal Army,5
1943-44,28,0,0,0,0,MCHL,1,Montreal Army,0
1943-44,28,33,43,40,0,AHL,39,Buffalo Bisons,73
1945-46,30,21,18,32,0,AHL,47,Cleveland Barons,53
1946-47,31,18,58,33,0,AHL,63,Cleveland Barons,51
1947-48,32,36,38,38,0,AHL,68,Cleveland Barons,74
1948-49,33,26,47,31,0,AHL,51,Cleveland Barons,57
1949-50,34,30,22,52,0,AHL,57,Cleveland Barons,82
1950-51,35,32,19,63,0,AHL,64,Cleveland Barons,95
1951-52,36,19,12,23,0,AHL,47,Cleveland Barons,42
