assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
69,4,13,38,21:00,4.9,1.6,8,1701,37,C,6.5,30,WSH,/players/o/oatesad01.html,2,28,5,-9,Adam Oates,18.1,2001,82,0,81,72
36,8,45,32,20:48,8.0,2.3,19,1705,11,LW,10.3,24,WSH,/players/b/bondrpe01.html,1,60,22,8,Peter Bondra,14.8,2001,81,4,82,305
38,2,19,26,22:26,5.9,4.7,11,1705,26,D,10.6,12,WSH,/players/g/gonchse01.html,0,70,8,12,Sergei Gonchar,7.9,2001,57,0,76,241
33,2,15,34,14:48,3.4,1.7,9,1081,6,RW,5.1,27,WSH,/players/d/dahleul01.html,0,6,6,11,Ulf Dahlen,10.3,2001,48,0,73,145
23,5,24,28,17:04,3.3,1.9,18,1400,5,LW,5.2,18,WSH,/players/k/konowst01.html,0,87,6,8,Steve Konowalchuk,14.7,2001,47,0,82,163
21,5,21,24,16:08,2.8,2.0,18,1291,6,C,4.8,15,WSH,/players/h/halpeje01.html,0,60,2,13,Jeff Halpern,19.1,2001,42,1,80,110
25,2,13,27,15:32,1.7,1.8,9,1259,3,C,3.5,19,WSH,/players/n/nikolan01.html,3,34,4,9,Andrei Nikolishin,9.0,2001,38,0,81,145
29,0,7,33,23:44,2.4,4.8,2,1804,10,D,7.3,19,WSH,/players/j/johanca01.html,0,26,5,11,Calle Johansson,4.5,2001,36,0,76,154
19,3,16,25,15:32,2.5,1.0,12,963,2,RW,3.5,17,WSH,/players/z/zedniri01.html,0,61,4,-2,Richard Zednik,10.3,2001,35,0,62,155
19,4,10,31,14:53,2.2,0.4,6,640,10,RW,2.6,9,WSH,/players/k/khrisdm01.html,0,8,4,-8,Dmitri Khristich,18.5,2001,29,0,43,54
10,2,10,29,14:34,0.6,0.5,6,874,3,LW,1.2,7,WSH,/players/s/simonch01.html,0,109,4,-12,Chris Simon,8.1,2001,20,0,60,123
11,1,7,35,17:47,1.3,2.4,5,1210,6,D,3.7,5,WSH,/players/c/cotesy01.html,0,18,1,-3,Sylvain Cote,8.1,2001,18,1,68,86
13,0,5,22,11:53,1.0,0.5,4,464,3,C,1.6,10,WSH,/players/b/bulisja01.html,0,26,1,0,Jan Bulis,12.2,2001,18,0,39,41
7,0,7,31,11:10,0.0,1.1,7,770,0,RW,1.0,7,WSH,/players/s/saccojo01.html,0,48,0,4,Joe Sacco,8.6,2001,14,0,69,81
