assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
63,5,23,29,18:16,7.8,2.1,15,1497,27,C,9.9,36,WSH,/players/b/backsni02.html,0,38,8,17,Nicklas Backstrom,14.2,2017,86,0,82,162
36,7,33,31,18:22,7.0,1.7,16,1506,9,LW,8.7,27,WSH,/players/o/ovechal01.html,0,50,17,6,Alex Ovechkin,10.5,2017,69,0,82,313
40,4,19,24,16:57,4.7,2.1,16,1390,11,C,6.7,29,WSH,/players/k/kuzneev01.html,0,46,3,18,Evgeny Kuznetsov,11.2,2017,59,0,82,170
34,5,24,26,17:00,5.1,2.4,19,1394,14,LW,7.5,20,WSH,/players/j/johanma03.html,0,10,5,25,Marcus Johansson,18.6,2017,58,0,82,129
23,4,33,30,17:51,6.4,2.3,25,1214,6,RW,8.7,15,WSH,/players/o/oshietj01.html,2,36,7,28,T.J. Oshie,23.1,2017,56,1,68,143
24,4,24,35,15:29,4.4,1.8,19,1238,5,RW,6.2,19,WSH,/players/w/williju01.html,0,50,5,14,Justin Williams,14.4,2017,48,0,80,167
34,2,5,30,22:11,2.7,4.8,4,1730,8,D,7.4,25,WSH,/players/n/niskama01.html,1,32,1,20,Matt Niskanen,3.2,2017,39,0,78,154
28,3,9,27,22:43,3.0,3.5,6,1635,13,D,6.5,14,WSH,/players/c/carlsjo01.html,1,10,3,7,John Carlson,5.0,2017,37,0,72,180
23,1,12,21,13:16,2.8,1.4,10,849,3,LW,4.1,20,WSH,/players/b/burakan01.html,0,14,2,13,Andre Burakovsky,10.8,2017,35,0,64,111
27,0,6,25,19:32,2.3,5.4,5,1602,5,D,7.7,22,WSH,/players/o/orlovdm01.html,0,51,1,30,Dmitry Orlov,4.8,2017,33,0,82,125
17,4,13,31,13:38,1.6,1.9,12,1104,0,RW,3.5,15,WSH,/players/b/beaglja01.html,2,22,0,20,Jay Beagle,13.0,2017,30,1,81,100
13,2,12,27,13:54,0.9,1.7,11,1126,1,C,2.6,12,WSH,/players/e/ellerla01.html,0,36,0,15,Lars Eller,10.4,2017,25,1,81,115
13,3,12,31,12:55,1.4,1.5,10,930,0,LW,3.0,13,WSH,/players/w/winnida01.html,0,49,0,15,Daniel Winnik,14.6,2017,25,2,72,82
8,3,15,24,10:41,2.2,1.5,14,706,0,RW,3.7,8,WSH,/players/c/connobr01.html,0,40,1,20,Brett Connolly,18.5,2017,23,0,66,81
12,0,7,22,12:56,-0.1,1.4,7,1060,0,RW,1.3,12,WSH,/players/w/wilsoto01.html,0,133,0,9,Tom Wilson,7.4,2017,19,0,82,95
14,0,3,25,15:29,1.0,3.5,3,929,0,D,4.5,13,WSH,/players/s/schmina01.html,1,16,0,22,Nate Schmidt,5.0,2017,17,0,60,60
12,2,2,28,20:12,1.3,1.0,1,384,6,D,2.3,6,WSH,/players/s/shattke01.html,0,10,1,4,Kevin Shattenkirk,4.3,2017,14,0,19,46
14,0,0,36,17:47,-0.2,5.2,0,1405,0,D,5.0,14,WSH,/players/o/orpikbr01.html,0,48,0,32,Brooks Orpik,0.0,2017,14,0,79,93
10,0,3,28,19:47,-0.3,4.8,3,1623,0,D,4.6,10,WSH,/players/a/alzneka01.html,0,28,0,23,Karl Alzner,3.7,2017,13,0,82,81
3,2,3,20,11:07,0.3,0.3,0,233,1,LW,0.6,2,WSH,/players/v/vranaja01.html,0,2,3,2,Jakub Vrana,9.4,2017,6,0,21,32
4,1,1,29,14:16,0.3,1.1,1,257,0,D,1.5,4,WSH,/players/c/chornta01.html,0,11,0,8,Taylor Chorney,5.3,2017,5,0,18,19
1,1,2,22,10:09,-0.2,0.3,2,264,0,C,0.1,1,WSH,/players/s/sanfoza01.html,0,6,0,0,Zachary Sanford,8.7,2017,3,0,26,23
0,0,0,22,8:35,-0.1,0.0,0,26,0,RW,0.0,0,WSH,/players/b/barberi01.html,0,0,0,0,Riley Barber,0.0,2017,0,0,3,2
0,0,0,28,10:29,-0.2,0.0,0,63,0,C,-0.2,0,WSH,/players/c/careypa01.html,0,0,0,-2,Paul Carey,0.0,2017,0,0,6,8
0,0,0,25,52:41,0.0,0.0,0,1265,0,G,4.4,0,WSH,/players/g/grubaph01.html,0,0,0,0,Philipp Grubauer,,2017,0,0,24,0
0,0,0,27,58:25,0.0,0.0,0,3680,0,G,12.3,0,WSH,/players/h/holtbbr01.html,0,0,0,0,Braden Holtby,0.0,2017,0,0,63,1
0,0,0,25,8:48,0.0,0.0,0,9,0,RW,0.0,0,WSH,/players/m/mitchga01.html,0,0,0,0,Garrett Mitchell,,2017,0,0,1,0
0,0,0,26,12:50,0.0,0.0,0,26,0,D,-0.1,0,WSH,/players/n/nessaa01.html,0,0,0,-1,Aaron Ness,,2017,0,0,2,0
0,0,0,22,6:08,0.0,0.0,0,6,0,LW,0.0,0,WSH,/players/o/obrieli01.html,0,0,0,0,Liam O'Brien,,2017,0,0,1,0
0,0,0,22,8:53,-0.1,0.0,0,36,0,C,-0.1,0,WSH,/players/s/stephch02.html,0,0,0,0,Chandler Stephenson,0.0,2017,0,0,4,3
