assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
33,7,48,28,,6.5,1.8,29,,13,RW,8.3,18,WSH,/players/g/gartnmi01.html,2,73,19,20,Mike Gartner,15.2,1988,81,0,80,316
60,2,12,23,,4.5,5.8,6,,31,D,10.3,29,WSH,/players/s/stevesc01.html,0,184,5,14,Scott Stevens,5.2,1988,72,1,80,231
53,1,8,26,,3.4,5.0,1,,30,D,8.5,22,WSH,/players/m/murphla01.html,1,72,7,2,Larry Murphy,4.0,1988,61,0,79,201
31,3,28,24,,3.7,1.1,16,,11,C,4.9,20,WSH,/players/r/ridlemi01.html,0,22,12,1,Mike Ridley,20.9,1988,59,0,70,134
37,1,22,27,,3.0,1.4,11,,16,C,4.4,21,WSH,/players/h/hunteda02.html,0,240,11,7,Dale Hunter,17.5,1988,59,0,79,126
21,5,37,28,,4.0,0.9,23,,9,RW,4.8,12,WSH,/players/c/chrisda01.html,0,26,14,-14,Dave Christian,19.8,1988,58,0,80,187
36,3,18,29,,2.3,1.3,6,,18,C,3.6,17,WSH,/players/g/gustabe01.html,1,29,7,2,Bengt-Ake Gustafsson,13.2,1988,54,5,78,136
27,3,14,21,,2.6,4.5,9,,12,D,7.0,14,WSH,/players/h/hatchke01.html,1,137,5,1,Kevin Hatcher,7.7,1988,41,0,71,181
23,0,11,22,,0.6,1.1,8,,10,LW,1.7,13,WSH,/players/p/pivonmi01.html,0,28,3,1,Michal Pivonka,11.5,1988,34,0,71,96
23,3,9,24,,0.0,1.5,8,,0,C,1.5,22,WSH,/players/m/milleke01.html,1,35,0,9,Kelly Miller,9.4,1988,32,1,80,96
23,0,7,24,,1.5,4.2,4,,16,D,5.7,7,WSH,/players/g/gallega01.html,0,44,3,11,Garry Galley,7.0,1988,30,0,58,100
12,0,15,27,,0.1,1.1,12,,4,LW,1.3,8,WSH,/players/a/adamsgr01.html,0,153,3,-3,Greg Adams,13.8,1988,27,0,78,109
14,2,12,30,,0.1,1.1,12,,0,RW,1.1,14,WSH,/players/g/gouldbo01.html,0,56,0,-1,Bobby Gould,10.1,1988,26,0,72,119
17,1,8,26,,-0.5,1.1,7,,0,LW,0.7,17,WSH,/players/s/sundspe01.html,0,34,0,-2,Peter Sundstrom,9.0,1988,25,1,76,89
9,1,10,20,,0.5,1.2,10,,0,LW,1.6,9,WSH,/players/c/corriyv01.html,0,84,0,17,Yvon Corriveau,19.2,1988,19,0,44,52
13,1,3,30,,0.1,4.0,3,,1,D,4.1,11,WSH,/players/l/langwro01.html,1,28,0,1,Rod Langway,6.1,1988,16,0,63,49
8,1,4,29,,-1.1,1.0,3,,0,RW,-0.1,8,WSH,/players/f/franclo01.html,0,113,1,2,Lou Franceschetti,7.5,1988,12,0,59,53
5,1,5,30,,-0.4,0.4,2,,2,RW,0.0,3,WSH,/players/l/laughcr01.html,0,26,3,-8,Craig Laughlin,11.1,1988,10,0,40,45
3,1,4,26,,0.4,1.1,3,,1,D,1.5,2,WSH,/players/l/ledyagr01.html,0,14,1,-4,Grant Ledyard,9.8,1988,7,0,21,41
6,0,1,32,,-0.5,3.6,1,,0,D,3.1,5,WSH,/players/s/smithgr01.html,1,67,0,5,Greg Smith,3.2,1988,7,0,54,31
3,1,2,22,,0.0,1.5,2,,0,D,1.5,3,WSH,/players/c/cavalpa01.html,0,66,0,0,Paul Cavallini,11.1,1988,5,0,24,18
2,0,1,20,,-0.3,1.8,1,,0,D,1.4,2,WSH,/players/h/houldbi01.html,0,10,0,-2,Bill Houlder,5.0,1988,3,0,30,20
1,1,1,22,,-0.1,0.2,1,,0,RW,0.1,1,WSH,/players/l/leachst01.html,0,17,0,2,Stephen Leach,20.0,1988,2,0,8,5
2,0,0,26,,0.0,0.0,0,,0,G,7.8,0,WSH,/players/m/malarcl01.html,0,10,0,0,Clint Malarchuk,,1988,2,0,54,0
0,0,1,24,,-1.2,0.5,1,,0,RW,-0.7,0,WSH,/players/k/kasteed01.html,0,78,0,-3,Ed Kastelic,5.0,1988,1,0,35,20
1,0,0,22,,-0.1,0.1,0,,0,C,0.0,1,WSH,/players/j/jenseda03.html,0,4,0,0,David Jensen,0.0,1988,1,0,5,1
1,0,0,30,,0.0,0.0,0,,0,G,5.9,0,WSH,/players/p/peetepe01.html,0,10,0,0,Pete Peeters,,1988,1,0,35,0
0,0,0,23,,0.0,0.0,0,,0,D,0.0,0,WSH,/players/b/beaudyv01.html,0,0,0,-1,Yves Beaudoin,,1988,0,0,1,0
0,0,0,22,,0.0,0.0,0,,0,G,0.1,0,WSH,/players/r/raymoal01.html,0,0,0,0,Alain Raymond,,1988,0,0,1,0
0,0,0,21,,-0.2,0.0,0,,0,C,-0.1,0,WSH,/players/r/richami01.html,0,0,0,-1,Mike Richard,0.0,1988,0,0,4,5
