assists,team,goals,year,games_played,points,pim,age,plus_minus,league
4,Wistra-Ostrand IF,7,1964-65,20,11,6,17,0,Sweden
8,Wistra-Ostrand IF,9,1965-66,21,17,2,18,0,Sweden
11,Timra IF,14,1966-67,19,25,4,19,0,Sweden
10,Timra IF,14,1967-68,21,24,0,20,0,Sweden
1,Brynas IF Gavle,5,1968-69,6,6,0,21,0,Sweden
4,Brynas IF Gavle,7,1969-70,14,11,2,22,0,Sweden
11,Brynas IF Gavle,6,1970-71,14,17,4,23,0,Sweden
1,Sweden,2,1970-71,7,3,4,23,0,WEC-A
9,Brynas IF Gavle,19,1971-72,28,28,10,24,0,Sweden
2,Sweden,4,1971-72,6,6,0,24,0,Olympics
0,Sweden,6,1971-72,10,6,0,24,0,WEC-A
11,Brynas IF Gavle,18,1972-73,28,29,14,25,0,Sweden
3,Sweden,6,1972-73,10,9,2,25,0,WEC-A
2,Sweden,1,1976-77,5,3,2,29,0,Can-Cup
1,Sweden,4,1978-79,8,5,2,31,0,WEC-A
10,Brynas IF Gavle,16,1979-80,34,26,30,32,0,Sweden
8,Brynas IF Gavle,13,1980-81,29,21,20,33,0,Sweden
1,Sweden,1,1980-81,6,2,2,33,0,WEC-A
12,Brynas IF Gavle,10,1981-82,34,22,20,34,0,Sweden
