pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Edmonton Canadians,4,0,7,M-Cup,10,1945-46,18,3
4,Edmonton Flyers,10,0,15,WCSHL,10,1947-48,20,5
2,Edmonton Flyers,19,0,25,Al-Cup,14,1947-48,20,6
6,Edmonton Flyers,2,0,4,WCSHL,9,1948-49,21,2
7,Edmonton Flyers,5,0,6,WCSHL,6,1949-50,22,1
0,Edmonton Flyers,5,0,6,WCMHL,7,1950-51,23,1
10,Victoria Cougars,4,0,8,PCHL,13,1951-52,24,4
0,Victoria Cougars,0,0,0,WHL,3,1954-55,27,0
4,Victoria Cougars,2,0,5,WHL,9,1955-56,28,3
0,Victoria Cougars,0,0,1,WHL,3,1956-57,29,1
0,Victoria Cougars,2,0,2,WHL,3,1958-59,31,0
0,Victoria Cougars,2,0,4,WHL,11,1959-60,32,2
0,Victoria Cougars,4,0,5,WHL,5,1960-61,33,1
7,Portland Buckaroos,2,0,3,WHL,7,1961-62,34,1
